Title,Video url,Duration in minutes
The Beatles - Blackbird (Karaoke Version),https://www.youtube.com/watch?v=aeyxufMtcOY,2.72
My Chemical Romance - Teenagers (Karaoke Version),https://www.youtube.com/watch?v=ixGt1ajjOyA,3.05
Band Aid - Do They Know It's Christmas? (Karaoke Version),https://www.youtube.com/watch?v=FEZ5GOCcC0k,4.13
Billie Eilish - my strange addiction (Karaoke Version),https://www.youtube.com/watch?v=BMJkyKSlm3o,3.27
Kina ft. Snøw - Get You The Moon (Karaoke Version),https://www.youtube.com/watch?v=vwPkRY3qUkU,3.57
Demi Lovato - Confident (Karaoke Version),https://www.youtube.com/watch?v=fTfT1JwAy3Q,3.97
Village People - YMCA (Karaoke Version),https://www.youtube.com/watch?v=nRjFavXA8pE,4.35
Frozen 2 - Lost In The Woods (Karaoke Version),https://www.youtube.com/watch?v=C_JjU5QGQQs,3.32
mxmtoon - Prom Dress (Karaoke Version),https://www.youtube.com/watch?v=7BS4cavay2I,3.58
MKTO - Classic (Karaoke Version),https://www.youtube.com/watch?v=nWR9KwCCdok,3.27
ABBA - Waterloo (Karaoke Version),https://www.youtube.com/watch?v=wphW2H4ucg4,3.15
Taylor Swift - The Story Of Us (Karaoke Version),https://www.youtube.com/watch?v=ENjvYNv_I58,4.92
Big Sean and E-40 - I Don't F**k With You (Karaoke Version),https://www.youtube.com/watch?v=n00SsD-7iZw,5.08
Daya - Hide Away (Karaoke Version),https://www.youtube.com/watch?v=-iWvqnq4H0s,3.68
Halsey - Colors (Karaoke Version),https://www.youtube.com/watch?v=pYlFRLTwC8w,4.73
Ed Sheeran - Don't (Karaoke Version),https://www.youtube.com/watch?v=MwAY-Cx4VAI,3.93
Riverdale - Mad World (Karaoke Version),https://www.youtube.com/watch?v=OKSgEzfWoCo,3.43
Migos ft. Lil Uzi Vert - Bad and Boujee (Karaoke Version),https://www.youtube.com/watch?v=e4kJhbDoGq8,6.03
Iggy Azalea - Work (Karaoke Version),https://www.youtube.com/watch?v=MaoUGscvHOU,3.87
One Direction - Live While We're Young (Karaoke Version),https://www.youtube.com/watch?v=rKrWfymxj5o,3.65
Olly Murs ft. Demi Lovato - Up (Karaoke Version),https://www.youtube.com/watch?v=7FJQCZ8W7zE,4.03
Nina Simone - Feeling Good (Karaoke Version),https://www.youtube.com/watch?v=KHigN-Sgk5I,3.2
Ariana Grande - My Everything (Karaoke Version),https://www.youtube.com/watch?v=Zk4QsyEDphk,3.17
Little Mix - Hair (Karaoke Version),https://www.youtube.com/watch?v=2PYU-D4bVEk,4.03
The Vamps and Demi Lovato - Somebody To You (Karaoke Version),https://www.youtube.com/watch?v=0vjO6_uc__A,3.42
Limahl - Never Ending Story (Karaoke Version),https://www.youtube.com/watch?v=OLL1YGO8ZzY,3.92
City Girls - Act Up (Karaoke Version),https://www.youtube.com/watch?v=jrZNeq0TOHg,2.9
Taylor Swift feat. Brendon Urie -  ME! (Karaoke Version),https://www.youtube.com/watch?v=R5Fq8T_s7i8,3.6
Justin Bieber ft. Quavo - Intentions (Karaoke Version),https://www.youtube.com/watch?v=QfHbuJW59EE,3.77
Sam Smith - Like I Can (Karaoke Version),https://www.youtube.com/watch?v=IQs4p65sgLQ,3.22
The Living Tombstone - Five Nights At Freddy's (Karaoke Version),https://www.youtube.com/watch?v=8rUxhnPcbZ8,2.72
Doja Cat - Streets (Karaoke Version),https://www.youtube.com/watch?v=gNciVzNpiIc,4.18
Dove Cameron - Better In Stereo (Karaoke Version),https://www.youtube.com/watch?v=Hq9ea4O6ODM,3.58
Little Mix - Love Me Or Leave Me (Karaoke Version),https://www.youtube.com/watch?v=Nn0RrIffVoI,3.93
Becky G - Sola (Karaoke Version),https://www.youtube.com/watch?v=j2M23mNY-aI,4.77
David Guetta ft. Justin Bieber - 2U (Karaoke Version),https://www.youtube.com/watch?v=k0ozznP9RcE,3.68
Taylor Swift - Anti-Hero (Karaoke Version),https://www.youtube.com/watch?v=TdPPo-hs5kA,3.5
Katy Perry ft. Nicki Minaj - Swish Swish (Karaoke Version),https://www.youtube.com/watch?v=Qj90N-DFezk,4.48
Backstreet Boys - Show Me The Meaning Of Being Lonely (Karaoke Version),https://www.youtube.com/watch?v=D55PJU_AyQs,4.37
Camila Cabello - Shameless (Karaoke Version),https://www.youtube.com/watch?v=q5fv_CT6MEo,4.13
Katy Perry ft. Skip Marley - Chained To The Rhythm (Karaoke Version),https://www.youtube.com/watch?v=G_CKqgdVpyM,4.33
Weird Genius ft. Sara Fajira - Lathi (Karaoke Version),https://www.youtube.com/watch?v=k6qLc9iD1cI,3.27
Nicki Minaj ft. Rihanna - Fly (Karaoke Version),https://www.youtube.com/watch?v=hlhCJAmumc0,3.95
Berlin - Take My Breath Away (Karaoke Version),https://www.youtube.com/watch?v=uIMabU0PIKU,4.55
Sugarland - Stay (Karaoke Version),https://www.youtube.com/watch?v=HibqmaLvNjs,4.97
Lil Dicky - Earth (Karaoke Version),https://www.youtube.com/watch?v=DeSk10qUEiQ,4.93
Aladdin - Friend Like Me (Karaoke Version),https://www.youtube.com/watch?v=kHPI6562b7Q,2.85
Grace ft. G-Eazy - You Don't Own Me (Karaoke Version),https://www.youtube.com/watch?v=-NRcXi3h25s,3.88
Panic! At The Disco - Into The Unknown (Karaoke Version),https://www.youtube.com/watch?v=fZHHfJuGU-E,5
Lady Gaga - Applause (Karaoke Version),https://www.youtube.com/watch?v=7_TY6EGoozE,3.83
Ava Max -  So Am I (Karaoke Version),https://www.youtube.com/watch?v=xa17TPwdWZ0,3.35
Andy Williams - It's The Most Wonderful Time Of The Year (Karaoke Version),https://www.youtube.com/watch?v=dD3I4k0gA2M,2.93
"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Karaoke Version)",https://www.youtube.com/watch?v=QAiDXelc9-I,3.87
"Gracie Abrams - I miss you, I'm sorry (Karaoke Version)",https://www.youtube.com/watch?v=bCdTEH6OQBc,3.28
Elha Nympha - Wonderful Tonight (Karaoke Version),https://www.youtube.com/watch?v=zaWRg0fSkwI,3.88
Juice WRLD - All Girls Are The Same (Karaoke Version),https://www.youtube.com/watch?v=XDwWdQiFiVc,3.17
DJ Jazzy Jeff & The Fresh Prince - The Fresh Prince Of Bel-Air (Karaoke Version),https://www.youtube.com/watch?v=z0VQIRZ9xSk,3.08
Dua Lipa - Homesick (Karaoke Version),https://www.youtube.com/watch?v=rButbqDqAe8,3.98
The Foundations - Build Me Up Buttercup (Karaoke Version),https://www.youtube.com/watch?v=0TvbvdSQQWU,3.43
Calvin Harris and Ellie Goulding - I Need Your Love (Karaoke Version),https://www.youtube.com/watch?v=z1aF-nGMLc0,4.15
Camila Cabello - Real Friends (Karaoke Version),https://www.youtube.com/watch?v=eJZ5QHJPQz8,3.72
Fifth Harmony - I'm In Love With A Monster (Karaoke Version),https://www.youtube.com/watch?v=e5535hgdIlk,4.07
Phil Collins - In The Air Tonight (Karaoke Version),https://www.youtube.com/watch?v=BRz_UpdVaK4,6.25
Shannon Purser - Sunflower (Karaoke Version),https://www.youtube.com/watch?v=TEKmWUrcEdU,2.08
Melanie Martinez - Toxic (Karaoke Version),https://www.youtube.com/watch?v=UQMtNEu-E3M,4.1
Britney Spears - Criminal (Karaoke Version),https://www.youtube.com/watch?v=trIRQLseyF4,3.83
Dove Cameron - Genie In A Bottle (Karaoke Version),https://www.youtube.com/watch?v=ufWLRZ-r4xY,3.78
Descendants - Did I Mention (Karaoke Version),https://www.youtube.com/watch?v=0_p8p17vDJ0,3.18
The Rembrandts - I'll Be There For You (Friends Theme Song) (Karaoke Version),https://www.youtube.com/watch?v=opjN4O9zlGQ,3.67
The Cardigans - Lovefool (Karaoke Version),https://www.youtube.com/watch?v=A7gF5FAs6zQ,3.63
Taylor Swift ft. Kendrick Lamar - Bad Blood (Karaoke Version),https://www.youtube.com/watch?v=Nxu9-X0lmfE,3.77
Ed Sheeran - Tenerife Sea (Karaoke Version),https://www.youtube.com/watch?v=57DTPfV3DPI,4.3
Justin Bieber - Purpose (Karaoke Version),https://www.youtube.com/watch?v=t0-3FjSIKJY,4.08
Nicki Minaj - Grand Piano (Karaoke Version),https://www.youtube.com/watch?v=a-czxmb-rk8,4.68
Camila Cabello - Consequences (Karaoke Version),https://www.youtube.com/watch?v=mGGnD-E5Cv0,3.3
Imagine Dragons - Whatever It Takes (Karaoke Version),https://www.youtube.com/watch?v=TaTWOBxwkhA,3.53
Macklemore & Ryan Lewis and Ray Dalton - Can't Hold Us (Karaoke Version),https://www.youtube.com/watch?v=CZ5WFGTjQ8A,4.47
Perry Como - It's Beginning To Look A Lot Like Christmas (Karaoke Version),https://www.youtube.com/watch?v=rAPyxGGjNbk,3.18
Ricky Martin - Livin' La Vida Loca (Karaoke Version),https://www.youtube.com/watch?v=tOAs-c5jiuQ,4.13
Natalie Taylor - Surrender (Karaoke Version),https://www.youtube.com/watch?v=aQUITsd0NV8,3.35
Elvis Presley - If I Can Dream (Karaoke Version),https://www.youtube.com/watch?v=mngzaa-UB20,3.38
The Beatles - Help! (Karaoke Version),https://www.youtube.com/watch?v=K-vyxJj88Jc,2.57
Megan Thee Stallion - Savage (Karaoke Version),https://www.youtube.com/watch?v=vJvPK1jYgHI,2.8
Céline Dion - Ashes (Karaoke Version),https://www.youtube.com/watch?v=8D48fQ1QVps,3.52
Billie Eilish - Your Power (Karaoke Version),https://www.youtube.com/watch?v=JfsIryyTd2M,4.38
Bryson Tiller - Don't (Karaoke Version),https://www.youtube.com/watch?v=cSPGlDnzUYE,3.93
ABBA - Lay All Your Love On Me (Karaoke Version),https://www.youtube.com/watch?v=tW2cvXq4siI,4.85
"Lil Nas X, Jack Harlow - INDUSTRY BABY (Karaoke Version)",https://www.youtube.com/watch?v=qeQH9sVRQeA,3.97
Sia - The Greatest (Karaoke Version),https://www.youtube.com/watch?v=qC15Eif2ais,4.07
penelope scott - rät (Karaoke Version),https://www.youtube.com/watch?v=HymMBjo29FQ,3.67
Miley Cyrus & Billy Ray Cyrus - Butterfly Fly Away (Karaoke Version),https://www.youtube.com/watch?v=hCT4IsJ3pQI,4.98
BTS ft. Desiigner - MIC Drop (Steve Aoki Remix) (Karaoke Version),https://www.youtube.com/watch?v=4LT_132jJoY,4.2
High School Musical - Stick To The Status Quo (Karaoke Version),https://www.youtube.com/watch?v=umsh3W514-c,4.8
Ghost - Mary On A Cross (Karaoke Version),https://www.youtube.com/watch?v=GbC140tbTf8,4.3
Gabrielle Aplin - The Power Of Love (Karaoke Version),https://www.youtube.com/watch?v=xGPnOpljFHs,4.48
Ariana Grande - imagine (Karaoke Version),https://www.youtube.com/watch?v=_7BRdJUH5BQ,3.78
Jennifer Lopez - Ain't Your Mama (Karaoke Version),https://www.youtube.com/watch?v=z8JgE6FDQyg,4.17
Macklemore & Ryan Lewis and Wanz - Thrift Shop (Karaoke Version),https://www.youtube.com/watch?v=qx668eVJKeo,3.93
Cardi B - Up (Karaoke Version),https://www.youtube.com/watch?v=vs_ZvP9dBL4,3.02
Stevie Wonder - Superstition (Karaoke Version),https://www.youtube.com/watch?v=7kWhaDjtY5A,4.33
"Alessandra De Rossi, Paolo Contis - I Will Be Here (Karaoke Version)",https://www.youtube.com/watch?v=rG_K0wVvpao,4.42
Tate McRae - One Day (Karaoke Version),https://www.youtube.com/watch?v=oT1FQTSuhTM,3.75
Lana Del Rey vs Cedric Gervais - Summertime Sadness (Karaoke Version),https://www.youtube.com/watch?v=htDFR5LMfqg,3.9
Felix Jaehn ft. Jasmine Thompson - Ain't Nobody (Loves Me Better) (Karaoke Version),https://www.youtube.com/watch?v=9S-B99Dd7d4,3.68
Lady Gaga & Ariana Grande - Rain On Me (Karaoke Version),https://www.youtube.com/watch?v=xddl6B_QZ5Y,3.58
"Britney Spears - I'm Not A Girl, Not Yet A Woman (Karaoke Version)",https://www.youtube.com/watch?v=V99LdiJpzwI,4.17
Selena Gomez - Come And Get It (Karaoke Version),https://www.youtube.com/watch?v=6wv_7xyQj2c,4.2
Morgan Wallen - Cover Me Up (Karaoke Version),https://www.youtube.com/watch?v=k8-lhen5B0c,5
Wilbur Soot - Your New Boyfriend (Karaoke Version),https://www.youtube.com/watch?v=R5PK2yYwHl8,4
Billie Eilish - ilomilo (Karaoke Version),https://www.youtube.com/watch?v=CnQ1yJhRkxw,3
Queen - Another One Bites The Dust (Karaoke Version),https://www.youtube.com/watch?v=u7b3v7055gU,3.92
Sam Fischer - This City (Karaoke Version),https://www.youtube.com/watch?v=HbcTxD1PnJw,3.6
Panic! At The Disco - The Ballad Of Mona Lisa (Karaoke Version),https://www.youtube.com/watch?v=Fi-_5FyZ2ag,4.13
Lauv - Who feat. BTS (Karaoke Version),https://www.youtube.com/watch?v=8Lei6uJZydM,3.13
Drake - Passionfruit (Karaoke Version),https://www.youtube.com/watch?v=XYxt7P6Embw,4.48
Sia - Big Girls Cry (Karaoke Version),https://www.youtube.com/watch?v=AS6miOz7xO0,3.85
Fifth Harmony - BO$$ (Karaoke Version),https://www.youtube.com/watch?v=T8NQAl6fFmQ,3.18
Charli XCX - Boom Clap (From 'The Fault In Our Stars') (Karaoke Version),https://www.youtube.com/watch?v=zrcywPrIr9k,3.15
Sia - Breathe Me (Karaoke Version),https://www.youtube.com/watch?v=xDfUBoZE6pE,5.15
Billie Eilish - party favor (Karaoke Version),https://www.youtube.com/watch?v=uTkswjK1CiA,3.57
Selena Gomez - Fetish (Karaoke Version),https://www.youtube.com/watch?v=905cCBm40UM,3.45
Avicii - Wake Me Up (Karaoke Version),https://www.youtube.com/watch?v=BGfJobjH4Dc,4.23
"Luis Fonsi, Demi Lovato - Echamé La Culpa (Karaoke Version)",https://www.youtube.com/watch?v=Zg06YxALGVw,3.15
Jason Derulo - Want To Want Me (Karaoke Version),https://www.youtube.com/watch?v=USdZX_vdP4g,3.78
Michael Bublé - Haven't Met You Yet (Karaoke Version),https://www.youtube.com/watch?v=247YolCxlpI,4.62
sapientdream - Past Lives (Karaoke Version),https://www.youtube.com/watch?v=SIRHqDNpLMo,2.65
Kat Dahlia - I Think I'm In Love (Karaoke Version),https://www.youtube.com/watch?v=j52kpEn5roY,4.08
"Calvin Harris, Dua Lipa - One Kiss (Karaoke Version)",https://www.youtube.com/watch?v=jTDI5kF3Pco,3.68
Frozen 2 - The Next Right Thing (Karaoke Version),https://www.youtube.com/watch?v=Qm1sD8Y4954,3.9
Lana Del Rey - National Anthem (Karaoke Version),https://www.youtube.com/watch?v=0CjMoMG-Pwc,4.42
Nathan Sykes - Over And Over Again (Karaoke Version),https://www.youtube.com/watch?v=vnxbblBBVpk,4.58
George Ezra - Shotgun (Karaoke Version),https://www.youtube.com/watch?v=_J9po90y8es,3.48
Sabrina Carpenter - Eyes Wide Open (Karaoke Version),https://www.youtube.com/watch?v=8SBsvvQPsgg,3.47
Post Malone ft. Quavo - Congratulations (Karaoke Version),https://www.youtube.com/watch?v=NjTs_oWyJdE,4.05
Miley Cyrus - Adore You (Karaoke Version),https://www.youtube.com/watch?v=WFJQQbHKTVQ,5.2
Coldplay - A Sky Full Of Stars (Karaoke Version),https://www.youtube.com/watch?v=mHT7qO-cZbo,4.75
Melanie Martinez - Show & Tell (Karaoke Version),https://www.youtube.com/watch?v=yD-nQwYu3pA,3.87
Shawn Mendes - If I Can't Have You (Karaoke Version),https://www.youtube.com/watch?v=8LKF6FtZvXA,3.47
Descendants 3 - Do What You Gotta Do (Karaoke Version),https://www.youtube.com/watch?v=tDtdeRHCfGY,3.48
Tate McRae - That Way (Karaoke Version),https://www.youtube.com/watch?v=muwbCi5roa8,3.3
Joji - Sanctuary (Karaoke Version),https://www.youtube.com/watch?v=tJz-K5YBpSA,3.1
"J Balvin, Willy William - Mi Gente (Karaoke Version)",https://www.youtube.com/watch?v=m08bnH5G8p8,3.45
Sir Chloe - Michelle (Karaoke Version),https://www.youtube.com/watch?v=50TNx49KNwc,3.73
Halsey - Control (Karaoke Version),https://www.youtube.com/watch?v=c3LmNdgNFy8,4.2
Rosa Linn - SNAP (Karaoke Version),https://www.youtube.com/watch?v=cidANUBQ2jw,3.38
BLACKPINK - You Never Know (Karaoke Version),https://www.youtube.com/watch?v=iEtP71Np2nA,4.22
PUBLIC - Make You Mine (Karaoke Version),https://www.youtube.com/watch?v=lzJPgXEnXiQ,4.18
High School Musical - When There Was Me And You (Karaoke Version),https://www.youtube.com/watch?v=6CGF3NHPuyg,3.32
Sam Smith - How Do You Sleep? (Karaoke Version),https://www.youtube.com/watch?v=LVOPKlPgKLw,3.62
The 1975 - Somebody Else (Karaoke Version),https://www.youtube.com/watch?v=mK_1Ldh6ClA,6.3
Calvin Harris ft. Ellie Goulding - Outside (Karaoke Version),https://www.youtube.com/watch?v=fDpms3alF5o,4.1
Jason Derulo - Talk Dirty (Karaoke Version),https://www.youtube.com/watch?v=TwF4DJDKkjU,3.32
Billie Eilish - Therefore I Am (Karaoke Version),https://www.youtube.com/watch?v=palrVfIjTaw,3.25
Christmas Songs - Do You Hear What I Hear (Karaoke Version),https://www.youtube.com/watch?v=jHRS9ybQpg4,3.65
Hailee Steinfeld - Most Girls (Karaoke Version),https://www.youtube.com/watch?v=bAnMc7Tkgt4,3.87
Calvin Harris - Summer (Karaoke Version),https://www.youtube.com/watch?v=M355EDbE-oE,3.93
Melanie Martinez - Sippy Cup (Karaoke Version),https://www.youtube.com/watch?v=a0I1h4UyZOU,3.93
Camila Cabello - My Oh My ft. DaBaby (Karaoke Version),https://www.youtube.com/watch?v=Lzx957gyc8A,3.23
SZA - Good Days (Karaoke Version),https://www.youtube.com/watch?v=-RrH9ycYp14,4.88
BLACKPINK - Shut Down (Karaoke Version),https://www.youtube.com/watch?v=u0XVZwf1l9Q,3.2
DJ Snake ft. Bipolar Sunshine - Middle (Karaoke Version),https://www.youtube.com/watch?v=fuhYxD5knq0,4.2
Selena Gomez - Bad Liar (Karaoke Version),https://www.youtube.com/watch?v=fhT-bf1ws64,3.97
Grace VanderWaal - Moonlight (Karaoke Version),https://www.youtube.com/watch?v=32-e78LIl8M,3.18
Lady Gaga & BLACKPINK - Sour Candy (Karaoke Version),https://www.youtube.com/watch?v=zJKkDP9QIi0,3.08
Lia Marie Johnson - DNA (Karaoke Version),https://www.youtube.com/watch?v=Sbc74Dhw1c8,4.08
Lauv - I Like Me Better (Karaoke Version),https://www.youtube.com/watch?v=kVg3L1FvgZw,3.62
Portugal. The Man - Feel It Still (Karaoke Version),https://www.youtube.com/watch?v=ufX7yqEfv70,3.08
Cardi B - Money (Karaoke Version),https://www.youtube.com/watch?v=W32wsXy3JJQ,3.23
Shontelle - Impossible (Karaoke Version),https://www.youtube.com/watch?v=VIB8Z838AVw,4.15
Brandi Carlile - The Story (Karaoke Version),https://www.youtube.com/watch?v=5Ysa5iyrpZI,4.15
Descendants 3 - My Once Upon A Time (Karaoke Version),https://www.youtube.com/watch?v=NWYWiZLtqA0,4.22
Destiny's Child - Rudolph The Red-Nosed Reindeer (Karaoke Version),https://www.youtube.com/watch?v=HEF4KjGTHLQ,3.08
Selena Gomez - Back To You (Karaoke Version),https://www.youtube.com/watch?v=-t93cQsVifE,3.85
Lele Pons - Celoso (Karaoke Version),https://www.youtube.com/watch?v=6sm-VkbvOng,3.33
Juice WRLD - Robbery (Karaoke Version),https://www.youtube.com/watch?v=Wo9IUjs1UfY,3.88
Michael Andrews and Gary Jules - Mad World (Karaoke Version),https://www.youtube.com/watch?v=WpjyAZtKd2U,3.37
Lorde - Team (Karaoke Version),https://www.youtube.com/watch?v=cDIXDomrK08,3.68
Taylor Swift - You Need To Calm Down (Karaoke Version),https://www.youtube.com/watch?v=to-S78ftZHI,3.1
ABBA - Take A Chance On Me (Karaoke Version),https://www.youtube.com/watch?v=SgxICAYsYDs,4.48
AJR - World's Smallest Violin (Karaoke Version),https://www.youtube.com/watch?v=ClNkwd1u2eQ,3.28
Rihanna - Only Girl (In The World) (Karaoke Version),https://www.youtube.com/watch?v=ZGoB5KmzMhs,4.23
Melanie Martinez - High School Sweethearts (Karaoke Version),https://www.youtube.com/watch?v=gLsgyN5EDVQ,5.63
The Chainsmokers - Paris (Karaoke Version),https://www.youtube.com/watch?v=ERprWn2lYS8,3.9
Rihanna - S&M (Karaoke Version),https://www.youtube.com/watch?v=-yPwm5ZjmjQ,4.5
Ariana Grande  - needy (Karaoke Version),https://www.youtube.com/watch?v=ykLGJ1pUjjs,3.08
Melanie Martinez - Class Fight (Karaoke Version),https://www.youtube.com/watch?v=VgC1kpTUjkY,2.98
P!nk - Who Knew (Karaoke Version),https://www.youtube.com/watch?v=F1RcHsV_7s8,3.87
Air Supply - Having You Near Me (Karaoke Version),https://www.youtube.com/watch?v=CxXU47MCsL8,4.18
System Of A Down - Chop Suey! (Karaoke Version),https://www.youtube.com/watch?v=oHwRsI2aSDg,3.68
Taylor Dayne - Love Will Lead You Back (Karaoke Version),https://www.youtube.com/watch?v=1XvcftQeLSM,4.87
One Direction - No Control (Karaoke Version),https://www.youtube.com/watch?v=Qzq2qLUWQ9M,3.65
Julie and the Phantoms - Edge Of Great (Karaoke Version),https://www.youtube.com/watch?v=e6slqkrboa4,3.42
21 Savage - Bank Account (Karaoke Version),https://www.youtube.com/watch?v=OYyKnfX1rwk,3.77
Christina Aguilera - Genie In A Bottle (Karaoke Version),https://www.youtube.com/watch?v=Bwnm6wCyFHc,4.1
Lil Uzi Vert - XO Tour Llif3 (Karaoke Version),https://www.youtube.com/watch?v=EwBLyovTp-I,3.18
Justine Skye ft. Tyga - Collide (Karaoke Version),https://www.youtube.com/watch?v=MVD6cO1yDzM,4.42
Taylor Swift - Ours (Karaoke Version),https://www.youtube.com/watch?v=ompZ8VLgjts,4.43
Swedish House Mafia - Don't You Worry Child (Karaoke Version),https://www.youtube.com/watch?v=nprRe7SH8U0,3.7
Julie and The Phantoms - Unsaid Emily (Karaoke Version),https://www.youtube.com/watch?v=iYYOQz8wIWU,3.98
One Direction - Infinity (Karaoke Version),https://www.youtube.com/watch?v=vQaOmtjsXBc,4.55
Drake - Fake Love (Karaoke Version),https://www.youtube.com/watch?v=YWKguc63wt8,3.88
Bahari - Savage (Karaoke Version),https://www.youtube.com/watch?v=JhipPliGz-E,3.05
Kelly Clarkson - Underneath The Tree (Karaoke Version),https://www.youtube.com/watch?v=6qgtHXOJX9s,4.65
SHAED - Trampoline (Karaoke Version),https://www.youtube.com/watch?v=52S8qO8MDjQ,3.48
JVKE - this is what heartbreak feels like (Karaoke Version),https://www.youtube.com/watch?v=yJcY-KdXT54,2.7
"6ix9ine, Nicki Minaj, Murda Beatz - FEFE (Karaoke Version)",https://www.youtube.com/watch?v=zpBRGghNRBI,3.32
"benny blanco, Halsey & Khalid - Eastside (Karaoke Version)",https://www.youtube.com/watch?v=lBwXEZte1S4,3.15
YNW Melly - Suicidal (Karaoke Version),https://www.youtube.com/watch?v=H63tNSi0US4,4.1
